"EID","TYPECODE","DJDATE","IFHOME"
"s245894","3027097","2013-09","1"
"s245894","4118295","2014-04","1"
"s245894","3217196","2013-12","1"
"s245894","5646888","2015-08","0"
"s245894","4626860","2014-10","1"
"s245894","4754779","2014-11","1"
"s245894","4725728","2014-11","1"
"s245894","4423422","2014-08","1"
"s245894","4425240","2014-08","1"
"s245894","4754771","2014-11","1"
"s245894","4100241","2014-04","0"
"s245894","5367243","2015-06","1"
"s245894","4220361","2014-06","1"
"s245894","4626843","2014-10","1"
"s245894","4660380","2014-10","1"
"s245894","4478715","2014-08","1"
"s245894","5282769","2015-05","1"
"s245894","4725719","2014-11","1"
"s245894","4338601","2014-07","1"
"s245894","3974991","2014-01","1"
"s245894","4093838","2014-04","1"
"s245894","5241668","2015-04","1"
"s245894","4220403","2014-06","1"
"s245894","5366999","2015-06","1"
"s245894","5421626","2015-06","1"
"s245894","4579645","2014-09","1"
"s245894","4234385","2014-06","1"
"s245894","4234369","2014-06","1"
"s245894","4894480","2014-12","1"
"s406123","3002516","2013-09","0"
"s192204","5651509","2015-08","0"
"s192204","5148440","2015-03","0"
"s133167","5364738","2015-06","0"
"s133167","5381284","2015-06","0"
"s133167","5364824","2015-06","0"
"s133167","5296162","2015-05","0"
"s133167","4157304","2014-05","0"
"s133167","4236140","2014-06","0"
"s133167","5292531","2015-05","0"
"s451508","4654719","2014-10","0"
"s451508","4067309","2014-03","0"
"s66674","3192078","2013-12","0"
"s66674","4030459","2014-02","0"
"s66674","5446871","2015-06","1"
"s164558","2972133","2013-09","1"
"s164558","4322890","2014-07","1"
"s164558","4840380","2014-12","0"
"s164558","4777884","2014-11","1"
"s164558","4809280","2014-12","1"
"s164558","4791024","2014-12","1"
"s164558","4647263","2014-10","1"
"s86002","5584199","2015-07","0"
"s296673","4983606","2015-02","0"
"s296673","4775530","2014-11","0"
"s296673","4775548","2014-11","0"
"s296673","5001088","2015-02","0"
"s296673","3068604","2013-10","0"
"s296673","5500184","2015-07","0"
"s296673","4732174","2014-11","0"
"s296673","4775709","2014-11","0"
"s296673","4816448","2014-12","0"
"s296673","4717113","2014-11","0"
"s296673","4096467","2014-04","0"
"s296673","4672595","2014-10","0"
"s296673","4615167","2014-10","0"
"s296673","4488265","2014-08","0"
"s296673","4462140","2014-08","1"
"s148758","5179732","2015-04","1"
"s299383","3007537","2013-09","1"
"s288398","4026095","2014-02","0"
"s288398","5496357","2015-07","0"
"s288398","5658375","2015-08","0"
"s230207","5453939","2015-06","1"
"s449215","5675717","2015-08","1"
"s449215","5785312","2015-08","0"
"s449215","4818757","2014-12","1"
"s449215","5536820","2015-07","0"
"s449215","4703948","2014-11","1"
"s218757","3209172","2013-12","0"
"s72378","4616177","2014-10","1"
"s193386","3185019","2013-12","1"
"s193386","4266696","2014-06","1"
"s193386","4878735","2014-12","1"
"s193386","4388675","2014-07","1"
"s193386","4002884","2014-01","1"
"s193386","4878716","2014-12","1"
"s193386","5238998","2015-04","1"
"s406464","5314573","2015-05","1"
"s406464","5145657","2015-03","1"
"s406464","4742539","2014-11","1"
"s406464","5641915","2015-07","1"
"s406464","4742541","2014-11","1"
"s406464","5440649","2015-06","1"
"s406464","5406920","2015-06","1"
"s406464","5125594","2015-03","1"
"s406464","4836863","2014-12","1"
"s406464","4772900","2014-11","1"
"s406464","5658935","2015-08","1"
"s406464","5352120","2015-05","1"
"s406464","5206998","2015-04","1"
"s406464","4742145","2014-11","1"
"s406464","5210141","2015-04","1"
"s406464","5332036","2015-05","1"
"s406464","4911648","2015-01","1"
"s7927","3059018","2013-10","1"
"s7927","4384443","2014-07","1"
"s7927","4117223","2014-04","1"
"s7927","4877837","2014-12","0"
"s7927","4755623","2014-11","0"
"s7927","4090656","2014-04","1"
"s7927","4055514","2014-03","1"
"s107182","3239152","2013-12","1"
"s490375","3004305","2013-09","1"
"s325638","5573710","2015-07","1"
"s356175","5095967","2015-03","1"
"s356175","5391910","2015-06","1"
"s356175","4111473","2014-04","1"
"s356175","5441885","2015-06","1"
"s356175","4679677","2014-10","1"
"s356175","4856736","2014-12","1"
"s356175","5373074","2015-06","1"
"s356175","4730524","2014-11","1"
"s356175","4085656","2014-04","1"
"s356175","4340811","2014-07","1"
"s494886","4331894","2014-07","1"
"s494886","4421100","2014-08","1"
"s327844","4384621","2014-07","1"
"s327844","5787823","2015-08","1"
"s34444","4498383","2014-08","0"
"s34444","4256929","2014-06","1"
"s34444","5219326","2015-04","1"
"s164703","3040080","2013-10","1"
"s495587","3237939","2013-12","1"
"s320597","4584848","2014-09","1"
"s234403","4626347","2014-10","1"
"s372753","3033007","2013-09","1"
"s372753","3228029","2013-12","1"
"s372753","3209560","2013-12","1"
"s372753","3209817","2013-12","1"
"s372753","4102622","2014-04","1"
"s372753","4210461","2014-05","1"
"s372753","4784751","2014-11","1"
"s372753","4009351","2014-02","1"
"s372753","4240754","2014-06","1"
"s372753","4107069","2014-04","1"
"s38610","4791423","2014-12","1"
"s483936","4187665","2014-05","0"
"s281742","4767466","2014-11","0"
"s281742","4256014","2014-06","0"
"s281742","4644577","2014-10","1"
"s281742","5323551","2015-05","0"
"s281742","4644546","2014-10","1"
"s281742","5364234","2015-06","0"
"s281742","5437422","2015-06","0"
"s281742","5766393","2015-08","0"
"s384227","3116303","2013-11","0"
"s384227","4147868","2014-05","0"
"s384227","4635531","2014-10","0"
"s443383","3055887","2013-10","0"
"s443383","3030285","2013-09","0"
"s443383","3068341","2013-10","0"
"s443383","3202654","2013-12","0"
"s443383","3213317","2013-12","0"
"s443383","5676456","2015-08","0"
"s443383","4535836","2014-09","0"
"s443383","4584106","2014-09","0"
"s443383","5318907","2015-05","0"
"s443383","5683718","2015-08","0"
"s443383","5447992","2015-06","1"
"s443383","4518202","2014-09","0"
"s443383","5567182","2015-07","0"
"s443383","3997540","2014-01","0"
"s443383","5749945","2015-08","0"
"s443383","4945393","2015-01","0"
"s443383","5559994","2015-07","0"
"s443383","4312402","2014-07","0"
"s443383","4876261","2014-12","0"
"s443383","5486639","2015-06","0"
"s443383","5143322","2015-03","0"
"s443383","5598320","2015-07","0"
"s443383","4993729","2015-02","0"
"s443383","4067217","2014-03","0"
"s236601","4466206","2014-08","1"
"s236601","4462201","2014-08","1"
"s236601","4466203","2014-08","1"
"s236601","4451663","2014-08","1"
"s236601","4462205","2014-08","1"
"s236601","4448057","2014-08","1"
"s506753","4696624","2014-11","1"
"s399317","5669618","2015-08","1"
"s223978","5101924","2015-03","0"
"s223978","5043406","2015-03","0"
"s223978","5564510","2015-07","1"
"s223978","5447493","2015-06","1"
"s223978","4668740","2014-10","1"
"s223978","4892365","2014-12","1"
"s223978","5645449","2015-07","1"
"s223978","5645229","2015-07","1"
"s369040","3121276","2013-11","1"
"s219779","4030986","2014-02","1"
"s2241","4471087","2014-08","1"
"s2241","4384559","2014-07","1"
"s295182","4725380","2014-11","1"
"s295182","4543128","2014-09","1"
"s295182","4623480","2014-10","0"
"s90293","4126044","2014-04","1"
"s90293","5176538","2015-04","1"
"s57934","5528058","2015-07","1"
"s508554","4784220","2014-11","1"
"s211010","3049574","2013-10","0"
"s211010","3028336","2013-09","0"
"s211010","4115616","2014-04","1"
"s211010","4163967","2014-05","1"
"s211010","3990889","2014-01","0"
"s211010","4062026","2014-03","1"
"s193550","5517321","2015-07","0"
"s193550","3114847","2013-11","0"
"s193550","2983134","2013-09","0"
"s193550","5381205","2015-06","0"
"s193550","5381195","2015-06","0"
"s193550","5597773","2015-07","0"
"s193550","4247607","2014-06","1"
"s193550","4884447","2014-12","0"
"s193550","4367207","2014-07","1"
"s193550","4236140","2014-06","0"
"s193550","5494177","2015-07","0"
"s193550","4819923","2014-12","0"
"s193550","5590998","2015-07","1"
"s193550","4971518","2015-01","0"
"s193550","4161937","2014-05","1"
"s193550","4788146","2014-11","0"
"s193550","5533903","2015-07","1"
"s160282","5492855","2015-07","1"
"s312798","5548388","2015-07","1"
"s447875","5399805","2015-06","0"
"s447875","5415701","2015-06","0"
"s331570","5496148","2015-07","1"
"s331570","5499576","2015-07","1"
"s337991","3134856","2013-11","1"
"s337991","4752962","2014-11","1"
"s337991","4532610","2014-09","1"
"s337991","4828028","2014-12","1"
"s337991","4752902","2014-11","1"
"s337991","4590982","2014-09","1"
"s337991","4828025","2014-12","1"
"s337991","5603046","2015-07","1"
"s494786","3135696","2013-11","1"
"s494786","5619247","2015-07","1"
"s494786","4339548","2014-07","1"
"s494786","4443546","2014-08","1"
"s494786","5520564","2015-07","0"
"s494786","5074483","2015-03","1"
"s150975","4929398","2015-01","1"
"s150975","5644658","2015-07","1"
"s150975","5019449","2015-02","1"
"s150975","5320660","2015-05","1"
"s185411","4844433","2014-12","0"
"s185411","4819378","2014-12","0"
"s185411","5522347","2015-07","0"
"s185411","3099196","2013-11","1"
"s185411","4819361","2014-12","0"
"s185411","4781355","2014-11","0"
"s185411","4883787","2014-12","0"
"s185411","5109682","2015-03","0"
"s185411","4844606","2014-12","0"
"s185411","4959273","2015-01","0"
"s185411","5727248","2015-08","1"
"s185411","4820010","2014-12","0"
"s185411","5493256","2015-07","0"
"s185411","5692280","2015-08","1"
"s185411","4720785","2014-11","0"
"s185411","5318358","2015-05","0"
"s185411","5167018","2015-04","0"
"s185411","4782263","2014-11","0"
"s185411","4819748","2014-12","0"
"s400947","3155526","2013-11","1"
"s400947","5596703","2015-07","0"
"s400947","4226987","2014-06","0"
"s400947","4634460","2014-10","0"
"s400947","4619533","2014-10","0"
"s400947","4944554","2015-01","0"
"s400947","4997473","2015-02","0"
"s400947","4226672","2014-06","0"
"s400947","4386272","2014-07","0"
"s400947","4547869","2014-09","0"
"s400947","4548271","2014-09","0"
"s400947","5007690","2015-02","0"
"s400947","4641166","2014-10","0"
"s388831","4017452","2014-02","1"
"s388831","5752472","2015-08","0"
"s523285","2981884","2013-09","1"
"s523285","4495608","2014-08","1"
"s523285","5789271","2015-08","1"
"s305012","4801112","2014-12","0"
"s305012","5381293","2015-06","0"
"s305012","5343514","2015-05","0"
"s305012","5591040","2015-07","0"
"s305012","5381234","2015-06","0"
"s305012","5354200","2015-05","0"
"s305012","3157317","2013-11","0"
"s305012","4143643","2014-05","0"
"s305012","3146865","2013-11","0"
"s305012","3186289","2013-12","0"
"s305012","5634048","2015-07","0"
"s305012","4930222","2015-01","1"
"s305012","2983134","2013-09","0"
"s305012","5190087","2015-04","0"
"s305012","3001053","2013-09","0"
"s305012","3107136","2013-11","0"
"s305012","3166680","2013-11","0"
"s305012","4550831","2014-09","0"
"s305012","5381222","2015-06","0"
"s305012","3176072","2013-12","0"
"s305012","5524584","2015-07","0"
"s305012","3003280","2013-09","0"
"s305012","3038438","2013-10","0"
"s305012","4256155","2014-06","0"
"s305012","4294283","2014-06","1"
"s305012","3106175","2013-11","0"
"s305012","4514069","2014-09","0"
"s305012","4534157","2014-09","0"
"s305012","5705249","2015-08","0"
"s305012","4806662","2014-12","0"
"s305012","4157304","2014-05","0"
"s305012","4839952","2014-12","0"
"s305012","4692169","2014-11","0"
"s305012","4255752","2014-06","0"
"s305012","5528587","2015-07","1"
"s305012","5608792","2015-07","0"
"s305012","4578345","2014-09","0"
"s305012","4578753","2014-09","0"
"s305012","4296935","2014-06","0"
"s305012","4501851","2014-09","0"
"s305012","5311093","2015-05","0"
"s305012","4099948","2014-04","0"
"s305012","4814108","2014-12","0"
"s305012","4206208","2014-05","0"
"s305012","4614186","2014-10","0"
"s305012","4499664","2014-08","0"
"s305012","4029309","2014-02","0"
"s305012","5535369","2015-07","0"
"s305012","4161937","2014-05","1"
"s305012","4182667","2014-05","0"
"s305012","5681626","2015-08","0"
"s305012","4697203","2014-11","0"
"s305012","5643303","2015-07","0"
"s305012","4284774","2014-06","0"
"s305012","4847908","2014-12","0"
"s305012","4280789","2014-06","1"
"s305012","3997540","2014-01","0"
"s305012","4600154","2014-09","0"
"s305012","5222911","2015-04","0"
"s305012","3982575","2014-01","0"
"s305012","5663340","2015-08","0"
"s305012","4863760","2014-12","0"
"s305012","4631632","2014-10","0"
"s305012","4656075","2014-10","0"
"s305012","5165570","2015-04","0"
"s305012","4282459","2014-06","0"
"s305012","4146341","2014-05","0"
"s35041","5158993","2015-04","1"
"s194446","5295345","2015-05","1"
"s194446","4022788","2014-02","1"
"s194446","5435814","2015-06","1"
"s194446","5372308","2015-06","1"
"s194446","5295334","2015-05","1"
"s238522","3003921","2013-09","1"
"s238522","3079809","2013-10","1"
"s238522","3211846","2013-12","1"
"s238522","3230137","2013-12","1"
"s238522","3104435","2013-11","0"
"s238522","3159914","2013-11","1"
"s238522","5325705","2015-05","1"
"s238522","4795609","2014-12","1"
"s238522","5445493","2015-06","1"
"s238522","4754875","2014-11","1"
"s238522","4194077","2014-05","1"
"s238522","3970319","2014-01","0"
"s238522","4283354","2014-06","1"
"s238522","5763359","2015-08","1"
"s238522","4193888","2014-05","1"
"s238522","4593185","2014-09","1"
"s238522","4150411","2014-05","1"
"s238522","4067309","2014-03","0"
"s238522","4781172","2014-11","1"
"s417392","5750365","2015-08","1"
"s417392","4593251","2014-09","0"
"s417392","4422025","2014-08","1"
"s417392","4023577","2014-02","1"
"s417392","5471062","2015-06","0"
"s417392","5465347","2015-06","1"
"s193771","4087824","2014-04","0"
"s33053","4917365","2015-01","1"
"s160017","2979852","2013-09","1"
"s469635","4479028","2014-08","0"
"s370921","4929398","2015-01","1"
"s335476","5384958","2015-06","0"
"s84322","4917365","2015-01","1"
"s343991","3078740","2013-10","1"
"s343991","3054118","2013-10","1"
"s343991","3082219","2013-10","1"
"s343991","2992690","2013-09","1"
"s20649","5465435","2015-06","1"
"s20649","4207868","2014-05","1"
"s20649","5473906","2015-06","1"
"s20649","4861928","2014-12","1"
"s20649","4406966","2014-07","1"
"s152652","4220045","2014-06","0"
"s280484","3029801","2013-09","0"
"s280484","5588807","2015-07","1"
"s280484","5365212","2015-06","1"
"s252799","3111336","2013-11","0"
"s252799","4681547","2014-10","0"
"s252799","5076327","2015-03","0"
"s182574","3045999","2013-10","1"
"s182574","3042111","2013-10","1"
"s182574","5433149","2015-06","1"
"s182574","5743991","2015-08","1"
"s182574","5435350","2015-06","1"
"s182574","4278095","2014-06","1"
"s182574","5601475","2015-07","1"
"s182574","5695357","2015-08","1"
"s182574","5530513","2015-07","1"
"s182574","4434192","2014-08","1"
"s182574","4864192","2014-12","1"
"s182574","5625459","2015-07","1"
"s182574","4352450","2014-07","1"
"s182574","5583586","2015-07","1"
"s182574","4194403","2014-05","1"
"s401757","4210880","2014-05","0"
"s342031","4968401","2015-01","0"
"s202144","5633089","2015-07","1"
"s202144","4936528","2015-01","1"
"s202144","4882390","2014-12","1"
"s202144","4374271","2014-07","1"
"s394362","5617501","2015-07","0"
"s330407","4270529","2014-06","1"
"s429747","4068543","2014-03","1"
"s71840","3031806","2013-09","1"
"s71840","3052835","2013-10","1"
"s71840","5734334","2015-08","1"
"s71840","4349451","2014-07","1"
"s71840","4370926","2014-07","1"
"s71840","4429029","2014-08","1"
"s71840","4817047","2014-12","1"
"s71840","5471260","2015-06","1"
"s71840","4592873","2014-09","1"
"s71840","5616993","2015-07","1"
"s71840","5533389","2015-07","1"
"s71840","5343942","2015-05","1"
"s71840","4887545","2014-12","1"
"s71840","4054529","2014-03","1"
"s71840","4155451","2014-05","1"
"s71840","3964974","2014-01","1"
"s71840","4179460","2014-05","0"
"s71840","5471166","2015-06","1"
"s71840","4228693","2014-06","0"
"s71840","5492855","2015-07","1"
"s71840","4854853","2014-12","1"
"s71840","4630783","2014-10","1"
"s71840","4206682","2014-05","1"
"s71840","5494253","2015-07","1"
"s71840","4001081","2014-01","1"
"s212502","5734326","2015-08","0"
"s212502","5602664","2015-07","1"
"s87556","5349455","2015-05","1"
"s31051","5328304","2015-05","0"
"s510058","3135179","2013-11","1"
"s151289","4929398","2015-01","1"
"s60151","5158503","2015-04","1"
"s74539","4055514","2014-03","1"
"s74539","4917365","2015-01","1"
"s403237","4484640","2014-08","0"
"s304014","3970167","2014-01","1"
"s64943","4881127","2014-12","0"
"s140432","5081333","2015-03","1"
"s378442","2975343","2013-09","1"
"s305175","4030986","2014-02","1"
"s203336","3992001","2014-01","0"
"s203336","4737865","2014-11","0"
"s312944","3227971","2013-12","1"
"s312944","3169140","2013-12","1"
"s312944","3220083","2013-12","1"
"s312944","3147702","2013-11","1"
"s312944","3028349","2013-09","1"
"s312944","4239607","2014-06","1"
"s312944","4630731","2014-10","1"
"s312944","4593781","2014-09","1"
"s312944","4648017","2014-10","1"
"s312944","4595759","2014-09","1"
"s312944","4411657","2014-08","1"
"s312944","4759019","2014-11","1"
"s312944","4608277","2014-10","1"
"s42144","5781972","2015-08","0"
"s127596","5384895","2015-06","0"
"s127596","4340866","2014-07","0"
"s274895","3193465","2013-12","1"
"s274895","4090164","2014-04","1"
"s274895","4405293","2014-07","1"
"s274895","4028130","2014-02","1"
"s403573","3239152","2013-12","1"
"s230074","4288936","2014-06","1"
"s230074","5685634","2015-08","0"
"s230074","5542287","2015-07","1"
"s304991","3161955","2013-11","0"
"s304991","5727041","2015-08","0"
"s304991","3211619","2013-12","0"
"s304991","3226128","2013-12","0"
"s304991","3214701","2013-12","0"
"s304991","3195900","2013-11","0"
"s304991","2973741","2013-09","0"
