EID,TARGET,ENDDATE
"s241494",0,""
"s241497",0,""
"s241501",0,""
"s241502",0,""
"s241507",0,""
"s241518",0,""
"s241522",0,""
"s241525",0,""
"s241526",0,""
"s241540",0,""
"s241542",0,""
"s241543",0,""
"s24155",0,""
"s241555",0,""
"s241558",0,""
"s241563",0,""
"s241566",0,""
"s241568",0,""
"s241569",0,""
"s241580",0,""
"s241586",1,"201607"
"s241589",0,""
"s241590",1,"201608"
"s2416",0,""
"s241603",0,""
"s241607",0,""
"s241610",0,""
"s241611",0,""
"s241621",0,""
"s241623",0,""
"s241624",0,""
"s241631",0,""
"s241636",0,""
"s241637",0,""
"s241644",0,""
"s241648",0,""
"s241651",0,""
"s241653",0,""
"s241660",0,""
"s241661",0,""
"s241663",0,""
"s241665",0,""
"s241666",0,""
"s241668",0,""
"s241669",0,""
"s241671",1,"201607"
"s241675",0,""
"s241676",0,""
"s241684",0,""
"s241686",1,"201607"
"s24169",0,""
"s2417",0,""
"s241705",0,""
"s241709",0,""
"s24171",0,""
"s241712",0,""
"s241716",0,""
"s241719",0,""
"s241720",0,""
"s241721",0,""
"s241724",0,""
"s241726",1,"201606"
"s241736",0,""
"s241738",0,""
"s241741",0,""
"s241746",0,""
"s241749",0,""
"s241752",0,""
"s241755",0,""
"s241756",0,""
"s241757",0,""
"s241764",0,""
"s241766",0,""
"s241768",0,""
"s241769",0,""
"s241773",0,""
"s241774",0,""
"s241777",0,""
"s241786",1,"201706"
"s241789",0,""
"s241797",1,"201708"
"s241807",0,""
"s241809",0,""
"s241817",0,""
"s241818",0,""
"s241821",0,""
"s241827",0,""
"s241829",0,""
"s241832",0,""
"s241838",0,""
"s241839",0,""
"s241844",0,""
"s241846",0,""
"s241856",1,"201611"
"s24186",0,""
"s241861",0,""
"s241883",1,"201611"
"s241888",0,""
"s241892",0,""
"s241894",0,""
"s241897",0,""
"s241899",0,""
"s241905",0,""
"s24191",0,""
"s241910",0,""
"s241911",0,""
"s241912",0,""
"s241918",0,""
"s241926",0,""
"s241928",0,""
"s24193",0,""
"s241932",0,""
"s241939",0,""
"s24194",0,""
"s241944",0,""
"s241955",0,""
"s241960",0,""
"s241961",0,""
"s241964",0,""
"s241965",0,""
"s241970",0,""
"s241975",0,""
"s241980",0,""
"s241991",0,""
"s241992",0,""
"s241996",0,""
"s241998",0,""
"s242003",0,""
"s242005",0,""
"s242006",0,""
"s242015",0,""
"s242017",0,""
"s242018",1,"201605"
"s242025",0,""
"s242027",0,""
"s242030",0,""
"s242032",0,""
"s242033",0,""
"s242041",0,""
"s242055",0,""
"s242056",0,""
"s242060",0,""
"s242061",0,""
"s242063",0,""
"s242071",0,""
"s242078",1,"201612"
"s242080",0,""
"s242084",1,"201607"
"s242085",0,""
"s242090",0,""
"s242094",0,""
"s242097",0,""
"s242099",0,""
"s242100",0,""
"s24211",0,""
"s242110",0,""
"s242113",0,""
"s242117",0,""
"s242119",1,"201703"
"s242120",0,""
"s242123",0,""
"s242129",0,""
"s242133",0,""
"s242134",0,""
"s24214",0,""
"s242140",0,""
"s242143",0,""
"s242146",0,""
"s242147",0,""
"s242155",0,""
"s242156",0,""
"s24216",0,""
"s242161",0,""
"s242163",0,""
"s242171",0,""
"s242177",0,""
"s242188",1,"201511"
"s242194",0,""
"s242198",1,"201607"
"s242201",0,""
"s242204",0,""
"s242206",0,""
"s242210",0,""
"s242214",0,""
"s242219",0,""
"s242222",0,""
"s242225",0,""
"s242231",0,""
"s242238",0,""
"s242240",0,""
"s242243",1,"201607"
"s242245",1,"201612"
"s242258",0,""
"s24227",0,""
"s242270",0,""
"s242276",0,""
"s242277",0,""
"s242278",0,""
"s24228",0,""
"s242284",0,""
"s242285",0,""
"s242286",1,"201608"
"s242287",0,""
"s242288",0,""
"s242294",0,""
"s242296",1,"201608"
"s242298",0,""
"s2423",0,""
"s242302",0,""
"s242303",0,""
"s242308",0,""
"s242310",0,""
"s242313",0,""
"s242318",0,""
"s242319",0,""
"s242323",1,"201511"
"s242328",0,""
"s242329",0,""
"s242331",0,""
"s242334",1,"201706"
"s242338",1,"201612"
"s242342",0,""
"s242343",0,""
"s242347",0,""
"s242352",0,""
"s242356",0,""
"s242358",0,""
"s242368",0,""
"s242374",0,""
"s242375",0,""
"s242376",0,""
"s242377",0,""
"s242382",1,"201706"
"s242383",0,""
"s242389",0,""
"s242390",0,""
"s242391",1,"201701"
"s242393",1,"201702"
"s242395",0,""
"s242396",0,""
"s242398",0,""
"s242399",1,"201607"
"s2424",0,""
"s24240",0,""
"s242403",0,""
"s242404",0,""
"s242406",0,""
"s242413",0,""
"s242415",0,""
"s242417",1,"201607"
"s242419",1,"201611"
"s242421",0,""
"s242422",0,""
"s242424",0,""
"s242430",0,""
"s242431",0,""
"s242441",0,""
"s242442",1,"201610"
"s242443",0,""
"s242446",0,""
"s242451",0,""
"s242457",1,"201510"
"s242466",0,""
"s242468",0,""
"s242469",0,""
"s242471",0,""
"s242472",0,""
"s242475",0,""
"s24248",1,"201703"
"s242482",0,""
"s242484",0,""
"s242486",1,"201703"
"s242488",0,""
"s242490",0,""
"s242498",0,""
"s242499",1,"201707"
"s242500",0,""
"s242502",0,""
"s242505",1,"201607"
"s242506",1,"201707"
"s242508",0,""
"s242512",0,""
"s242513",0,""
"s242514",0,""
"s242518",0,""
"s242519",0,""
"s24253",1,"201607"
"s242531",0,""
"s242534",0,""
"s242549",0,""
"s24255",0,""
"s242557",0,""
"s242561",0,""
"s24257",0,""
"s242571",0,""
"s242572",0,""
"s242575",0,""
"s242577",0,""
"s242591",1,"201607"
"s242594",0,""
"s242595",0,""
"s242599",0,""
"s2426",0,""
"s242606",0,""
"s242611",0,""
"s242621",0,""
"s242624",0,""
"s242627",0,""
"s242630",1,"201608"
"s242631",0,""
"s242643",0,""
"s242644",0,""
"s242647",0,""
"s242649",0,""
"s242651",0,""
"s242657",0,""
"s242659",0,""
"s24266",0,""
"s242660",0,""
"s242663",0,""
"s242664",0,""
"s242665",0,""
"s242670",1,"201706"
"s242674",0,""
"s242677",0,""
"s242678",0,""
"s242679",0,""
"s242680",0,""
"s242683",0,""
"s242689",0,""
"s24269",0,""
"s242691",0,""
"s242699",0,""
"s2427",0,""
"s24270",1,"201605"
"s242703",0,""
"s242706",0,""
"s242725",0,""
"s242732",0,""
"s242739",0,""
"s242740",0,""
"s242742",0,""
"s242743",0,""
"s242747",0,""
"s242759",0,""
"s242768",0,""
"s242769",1,"201605"
"s24277",0,""
"s242784",0,""
"s242786",0,""
"s242796",0,""
"s2428",0,""
"s242802",0,""
"s242811",0,""
"s242815",0,""
"s242821",0,""
"s242822",0,""
"s242827",0,""
"s242832",0,""
"s242834",0,""
"s242836",0,""
"s242845",0,""
"s242846",1,"201607"
"s242850",1,"201608"
"s242851",0,""
"s242852",0,""
"s242854",1,"201608"
"s242855",0,""
"s242856",0,""
"s242857",0,""
"s24286",0,""
"s242860",0,""
"s242865",0,""
"s242866",0,""
"s242870",0,""
"s242872",0,""
"s242873",0,""
"s242876",0,""
"s24288",0,""
"s242880",0,""
"s242891",0,""
"s242905",0,""
"s242906",0,""
"s242908",0,""
"s242910",0,""
"s242915",0,""
"s242917",0,""
"s242918",0,""
"s242928",0,""
"s242930",0,""
"s242931",1,"201606"
"s242933",0,""
"s242944",0,""
"s242954",0,""
"s242956",0,""
"s242960",0,""
"s242961",0,""
"s242963",0,""
"s242970",1,"201605"
"s242973",0,""
"s242974",1,"201612"
"s242977",0,""
"s242981",0,""
"s242983",0,""
"s242988",0,""
"s242995",0,""
"s242997",0,""
"s243",0,""
"s243009",0,""
"s243012",0,""
"s243014",0,""
"s243016",0,""
"s243018",0,""
"s243019",0,""
"s243022",0,""
"s243023",0,""
"s243029",0,""
"s243030",0,""
"s243031",0,""
"s243033",1,"201607"
"s243035",1,"201607"
"s243041",1,"201512"
"s243047",0,""
"s24305",0,""
"s243050",1,"201606"
"s243052",0,""
"s243056",1,"201609"
"s243057",1,"201510"
"s243060",0,""
"s243064",0,""
"s243067",0,""
"s243070",0,""
"s243074",0,""
"s243075",0,""
"s243076",0,""
"s243077",0,""
"s243083",0,""
"s243084",0,""
"s243085",0,""
"s243090",0,""
"s243091",0,""
"s243092",0,""
"s243093",1,"201509"
"s243094",0,""
"s243099",0,""
"s243106",0,""
"s243125",0,""
"s24313",0,""
"s243134",0,""
"s24314",1,"201706"
"s243143",1,"201612"
"s24315",0,""
"s243150",0,""
"s243152",0,""
"s243163",0,""
"s243164",0,""
"s243165",0,""
"s243166",0,""
"s243174",1,"201707"
"s243179",0,""
"s243181",0,""
"s243186",0,""
"s243192",1,"201607"
"s243196",0,""
"s243197",0,""
"s24320",0,""
"s243202",0,""
"s243207",0,""
"s243212",0,""
"s243219",0,""
"s243225",0,""
"s243229",0,""
"s243238",1,"201607"
"s243241",0,""
"s243244",1,"201612"
"s243246",0,""
"s243255",0,""
"s243258",0,""
"s243259",0,""
"s243260",0,""
"s243263",1,"201611"
"s243276",0,""
"s243277",0,""
"s24328",1,"201611"
"s243281",0,""
"s243282",0,""
"s243285",1,"201512"
"s243288",1,"201607"
"s243292",0,""
"s243302",0,""
"s243304",0,""
"s243306",0,""
"s243307",0,""
"s24331",0,""
"s243314",0,""
"s243315",0,""
"s243318",0,""
"s24332",0,""
"s243320",0,""
"s243321",0,""
"s243325",0,""
"s243330",0,""
"s243338",0,""
"s243339",1,"201510"
"s243345",0,""
"s243348",1,"201607"
"s243349",0,""
"s243359",0,""
"s243362",0,""
"s243364",0,""
"s243368",0,""
"s24337",0,""
"s243371",1,"201707"
"s243372",0,""
"s243374",0,""
"s243377",0,""
"s243378",0,""
"s243386",1,"201705"
"s243398",0,""
"s243399",0,""
"s243401",0,""
"s243406",1,"201602"
"s243408",0,""
"s243412",0,""
"s243416",0,""
"s243428",0,""
"s243430",0,""
"s243431",0,""
"s243435",0,""
"s243436",0,""
"s243438",0,""
"s243440",0,""
"s243448",0,""
"s243477",0,""
"s243480",0,""
"s243481",0,""
"s243482",0,""
"s243483",0,""
"s243497",0,""
"s243501",1,"201511"
"s243506",1,"201611"
"s243508",0,""
"s243514",0,""
"s243516",0,""
"s24352",0,""
"s243527",0,""
"s243528",0,""
"s243531",0,""
"s243536",1,"201612"
"s243538",0,""
"s24354",0,""
"s243544",0,""
"s243546",0,""
"s243548",0,""
"s24355",0,""
"s243552",0,""
"s243553",0,""
"s243555",0,""
"s243559",1,"201611"
"s243568",0,""
"s243569",1,"201605"
"s24357",0,""
"s243580",0,""
"s243583",0,""
"s243587",0,""
"s24359",0,""
"s243594",1,"201607"
"s24360",1,"201701"
"s243608",1,"201607"
"s243609",0,""
"s243619",1,"201707"
"s243620",0,""
"s243621",0,""
"s243623",1,"201511"
"s243627",1,"201511"
"s243628",0,""
"s24363",1,"201607"
"s243630",0,""
"s243635",1,"201607"
"s243636",0,""
"s243638",0,""
"s243639",0,""
"s243641",0,""
"s243644",0,""
"s243647",0,""
"s243649",0,""
"s243652",0,""
"s243655",0,""
"s243657",0,""
"s243659",0,""
"s243660",1,"201603"
"s243665",0,""
"s243669",1,"201611"
"s243674",0,""
"s243677",0,""
"s243682",0,""
"s243683",0,""
"s243685",0,""
"s243691",0,""
"s243694",1,"201607"
"s24370",0,""
"s243702",0,""
"s243704",0,""
"s243708",0,""
"s24371",0,""
"s243711",0,""
"s243718",1,"201612"
"s243719",0,""
"s24372",0,""
"s243720",0,""
"s243726",1,"201607"
"s243729",1,"201702"
"s243731",0,""
"s243736",1,"201607"
"s243737",0,""
"s24374",1,"201606"
"s243747",0,""
"s243754",0,""
"s243755",0,""
"s243757",0,""
"s243764",0,""
"s24377",0,""
"s243773",0,""
"s243779",0,""
"s24378",1,"201607"
"s243783",0,""
"s243788",1,"201702"
"s243789",0,""
"s24379",0,""
"s243791",0,""
"s243795",0,""
"s243804",0,""
"s243812",0,""
"s243814",0,""
"s243822",0,""
"s243827",0,""
"s243828",1,"201606"
"s24383",0,""
"s243832",0,""
"s243840",0,""
"s243841",0,""
"s243850",0,""
"s243852",0,""
"s243853",0,""
"s243857",0,""
"s243858",0,""
"s243863",0,""
"s243866",0,""
"s243868",0,""
"s243869",0,""
"s24387",0,""
"s243874",0,""
"s243881",0,""
"s243886",0,""
"s243895",0,""
"s243909",0,""
"s243911",0,""
"s243915",0,""
"s243920",0,""
"s243922",0,""
"s243923",0,""
"s243927",0,""
"s243929",0,""
"s243933",0,""
"s243936",0,""
"s243938",1,"201705"
"s243940",0,""
"s243945",0,""
"s243948",0,""
"s243950",0,""
"s243953",1,"201707"
"s243954",1,"201607"
"s243960",0,""
"s243966",0,""
"s243976",1,"201607"
"s243980",0,""
"s243987",0,""
"s2440",0,""
"s24400",0,""
"s244002",1,"201607"
"s244003",0,""
"s244020",0,""
"s244022",0,""
"s244029",0,""
"s244032",0,""
"s244038",0,""
"s244040",0,""
"s244042",0,""
"s244044",0,""
"s244045",1,"201607"
"s244046",0,""
"s244053",1,"201607"
"s244054",0,""
"s244059",0,""
"s24406",0,""
"s244063",0,""
"s244064",0,""
"s244066",0,""
"s24407",0,""
"s244070",0,""
"s244071",0,""
"s244072",0,""
"s244075",1,"201607"
"s244084",0,""
"s244090",0,""
"s244096",0,""
"s244099",0,""
"s244105",1,"201707"
"s244108",0,""
"s244109",0,""
"s244113",0,""
"s244114",0,""
"s24412",0,""
"s244124",0,""
"s244125",0,""
"s244126",0,""
"s244132",0,""
"s244142",0,""
"s244145",0,""
"s244149",0,""
"s24415",0,""
"s244153",0,""
"s244162",0,""
"s244165",0,""
"s24417",0,""
"s244172",0,""
"s244173",0,""
"s244174",0,""
"s244183",0,""
"s244189",0,""
"s244191",1,"201705"
"s244193",0,""
"s2442",0,""
"s24420",0,""
"s244201",0,""
"s244213",0,""
"s244215",0,""
"s244223",0,""
"s244228",1,"201608"
"s24423",0,""
"s244230",0,""
"s244238",0,""
"s244239",0,""
"s244240",0,""
"s244242",0,""
"s244244",1,"201608"
"s24425",0,""
"s244256",0,""
"s244262",0,""
"s244264",0,""
"s244272",0,""
"s244281",0,""
"s244286",0,""
"s244287",0,""
"s244292",0,""
"s244294",0,""
"s244303",0,""
"s244305",0,""
"s244307",0,""
"s244310",0,""
"s244315",0,""
"s244321",0,""
"s244322",0,""
"s244323",0,""
"s244326",0,""
"s244328",0,""
"s244330",0,""
"s244344",0,""
"s244348",0,""
"s244350",0,""
"s244358",0,""
"s24436",0,""
"s244360",1,"201603"
"s244364",0,""
"s244378",0,""
"s24438",0,""
"s244383",0,""
"s244397",0,""
"s244416",0,""
"s24442",0,""
"s244424",0,""
"s244425",0,""
"s244426",0,""
"s244427",0,""
"s244429",0,""
"s244434",0,""
"s244435",0,""
"s244437",0,""
"s24444",0,""
"s244447",0,""
"s244448",0,""
"s244449",0,""
"s244454",0,""
"s244464",1,"201702"
"s244465",1,"201708"
"s244467",0,""
"s244468",1,"201607"
"s244476",1,"201611"
"s24448",1,"201707"
"s244483",0,""
"s244486",1,"201608"
"s244487",0,""
"s244497",1,"201707"
"s244498",0,""
"s244500",0,""
"s244504",0,""
"s244507",0,""
"s244508",0,""
"s244509",1,"201609"
"s244511",0,""
"s244512",0,""
"s244514",0,""
"s244531",0,""
"s244532",0,""
"s244541",1,"201608"
"s244548",0,""
"s244549",0,""
"s244553",0,""
"s244555",0,""
"s244556",0,""
"s244559",0,""
"s244568",0,""
"s244570",0,""
"s244579",0,""
"s24458",1,"201603"
"s244590",0,""
"s244591",0,""
"s244594",0,""
"s244596",1,"201703"
"s244597",0,""
"s244598",0,""
"s244599",0,""
"s244602",0,""
"s244606",0,""
"s244608",1,"201601"
"s24461",0,""
"s244611",1,"201706"
"s244614",0,""
"s244620",0,""
"s244625",0,""
"s244626",0,""
"s244627",0,""
"s244628",1,"201607"
"s244631",0,""
"s244632",0,""
"s244645",0,""
"s244646",0,""
"s24465",0,""
"s244653",0,""
"s244659",0,""
"s244662",0,""
"s24467",0,""
"s244672",0,""
"s244684",1,"201607"
"s244686",0,""
"s244704",0,""
"s244708",0,""
"s244710",0,""
"s244714",0,""
"s244719",0,""
"s244722",0,""
"s244724",1,"201607"
"s244729",0,""
"s24473",0,""
"s244731",0,""
"s244736",0,""
"s244744",0,""
"s244748",0,""
"s244769",0,""
"s24477",0,""
"s244771",0,""
"s244772",0,""
"s244773",0,""
"s244777",0,""
"s24478",0,""
"s244793",0,""
"s2448",0,""
"s244804",0,""
"s244805",0,""
"s244811",0,""
"s244817",0,""
"s244832",0,""
"s244836",0,""
"s244838",0,""
"s244848",0,""
"s244858",0,""
"s24486",0,""
"s244866",1,"201705"
"s244868",1,"201704"
"s244875",0,""
"s244876",0,""
"s244878",1,"201607"
"s244882",0,""
"s24489",0,""
"s244892",0,""
"s244899",0,""
"s24490",0,""
"s244908",0,""
"s244909",0,""
"s244910",0,""
"s244915",0,""
"s244916",0,""
"s244923",0,""
"s244924",1,"201509"
"s244925",0,""
"s24493",0,""
"s244930",0,""
"s244932",1,"201701"
"s244936",0,""
"s244938",0,""
"s244942",0,""
"s244945",0,""
"s244949",0,""
"s244952",0,""
"s244954",0,""
"s244956",0,""
"s244957",0,""
"s244959",0,""
"s244966",0,""
"s244969",0,""
"s244973",0,""
"s244977",0,""
"s24498",1,"201607"
"s244985",0,""
"s244992",0,""
"s244994",0,""
"s244996",0,""
"s2450",0,""
"s245001",0,""
"s245005",1,"201701"
"s245007",0,""
"s245014",0,""
"s245022",0,""
"s245024",0,""
"s245036",0,""
"s245041",0,""
"s245046",0,""
"s245055",0,""
"s245057",0,""
"s245058",1,"201706"
"s245059",0,""
"s245064",0,""
"s24507",1,"201607"
"s245072",0,""
"s245076",0,""
"s245079",0,""
"s245084",0,""
"s245087",0,""
"s245090",0,""
"s245092",0,""
"s245095",0,""
"s245096",0,""
"s245097",0,""
"s245100",0,""
"s245105",0,""
"s245106",0,""
"s245111",0,""
"s245119",0,""
"s245130",0,""
"s245134",0,""
"s245136",0,""
"s245138",0,""
"s245150",0,""
"s245154",0,""
"s245157",0,""
"s245166",0,""
"s245173",0,""
"s245175",1,"201707"
"s245191",0,""
"s245199",0,""
"s24520",0,""
"s245201",0,""
"s245202",0,""
"s245206",0,""
"s245207",0,""
"s245208",0,""
"s24521",0,""
"s245216",1,"201703"
"s245218",0,""
"s24522",0,""
"s245221",1,"201707"
"s245229",0,""
"s245230",0,""
"s245231",0,""
"s24524",0,""
"s245241",0,""
"s245244",0,""
"s245245",0,""
"s245246",0,""
"s245248",0,""
"s245250",0,""
"s24526",0,""
"s245260",0,""
"s245262",0,""
"s245266",0,""
"s245270",0,""
"s245276",1,"201706"
"s245281",0,""
"s245294",0,""
"s245298",0,""
"s24531",0,""
"s245315",0,""
"s245318",1,"201703"
"s245324",0,""
"s245325",0,""
"s245326",0,""
"s245328",0,""
"s245330",0,""
"s245342",0,""
"s245347",0,""
"s245355",0,""
"s24536",0,""
"s245370",1,"201703"
"s245374",0,""
"s245377",0,""
"s245386",0,""
"s245388",0,""
"s245389",0,""
"s245392",0,""
"s245393",1,"201608"
"s245394",0,""
"s245395",0,""
"s245397",0,""
"s24540",0,""
"s245400",0,""
"s245402",0,""
"s245404",0,""
"s245408",0,""
"s245415",0,""
"s245416",0,""
"s245418",0,""
"s245424",0,""
"s245425",0,""
"s245427",0,""
"s245441",0,""
"s245449",0,""
"s245457",0,""
"s245458",0,""
"s245462",0,""
"s245468",0,""
"s245476",0,""
"s245478",0,""
"s245480",0,""
"s24550",0,""
"s245507",0,""
"s245508",1,"201611"
"s245512",0,""
"s245515",0,""
"s245516",0,""
"s245517",0,""
"s24552",0,""
"s245523",0,""
"s245524",1,"201611"
"s245528",0,""
"s245535",0,""
"s245538",0,""
"s245542",1,"201607"
"s245543",0,""
"s245547",0,""
"s245548",0,""
"s245553",0,""
"s245560",0,""
"s245564",0,""
"s245565",0,""
"s245567",1,"201704"
"s24557",0,""
"s245570",0,""
"s245572",0,""
"s245573",1,"201607"
"s245581",1,"201707"
"s245583",0,""
"s245585",0,""
"s245589",0,""
"s245596",0,""
"s245598",0,""
"s245599",0,""
"s245602",0,""
"s245604",0,""
"s245611",0,""
"s245624",0,""
"s245627",0,""
"s245628",0,""
"s24564",0,""
"s245643",0,""
"s245648",0,""
"s24566",0,""
"s245660",1,"201509"
"s245662",0,""
"s245664",0,""
"s245672",0,""
"s245675",1,"201607"
"s245683",0,""
"s245688",0,""
"s245689",1,"201705"
"s245690",0,""
"s245691",1,"201611"
"s245698",0,""
"s245701",0,""
"s245710",1,"201612"
"s245712",0,""
"s24573",0,""
"s245730",0,""
"s245732",0,""
"s245733",1,"201707"
"s245736",1,"201706"
"s24574",1,"201509"
"s245742",1,"201706"
"s245746",0,""
"s245757",0,""
"s245764",0,""
"s245765",0,""
"s245766",0,""
"s245768",0,""
"s245770",0,""
"s245773",1,"201607"
"s245775",1,"201612"
"s245776",0,""
"s245778",0,""
"s245779",0,""
"s24578",0,""
"s245780",1,"201607"
"s245782",1,"201611"
"s24579",0,""
"s245796",1,"201701"
"s2458",0,""
"s24580",0,""
"s245804",0,""
"s245807",0,""
"s245809",1,"201708"
"s245814",0,""
"s245817",0,""
"s245818",0,""
"s245820",0,""
"s245823",0,""
"s245824",1,"201701"
"s245827",1,"201607"
"s245833",0,""
"s245835",0,""
"s24584",0,""
"s245846",0,""
"s245847",0,""
"s245848",1,"201703"
"s245849",0,""
"s24585",0,""
"s245863",0,""
"s245866",0,""
"s245874",1,"201607"
"s245878",0,""
"s245879",0,""
"s24588",0,""
"s245880",0,""
"s245882",0,""
"s245883",0,""
"s245884",1,"201706"
"s245885",0,""
"s245888",0,""
"s245890",0,""
"s245891",0,""
"s245894",0,""
"s245896",0,""
"s245897",0,""
"s245899",0,""
"s245900",0,""
"s24591",1,"201609"
"s245913",0,""
"s24592",0,""
"s245937",0,""
"s245939",0,""
"s245943",0,""
"s245944",0,""
"s245948",0,""
"s24595",0,""
"s245950",0,""
"s245959",0,""
"s245964",0,""
"s245971",0,""
"s245975",0,""
"s245976",0,""
"s245978",0,""
"s245983",0,""
"s245984",0,""
"s245985",0,""
"s245987",0,""
"s245994",0,""
"s245995",0,""
"s245997",0,""
"s2460",0,""
"s24600",0,""
"s246008",0,""
"s246011",0,""
"s246013",0,""
"s246019",0,""
"s246024",0,""
"s246034",0,""
"s246035",0,""
"s246036",1,"201610"
"s246039",1,"201701"
"s246042",1,"201607"
"s24605",1,"201701"
"s246056",0,""
"s246057",0,""
"s246061",0,""
"s246062",0,""
"s246065",0,""
"s24607",0,""
"s246074",0,""
"s246078",0,""
"s246079",0,""
"s246080",0,""
"s246083",0,""
"s24609",0,""
"s246092",0,""
"s246095",1,"201607"
"s246096",0,""
"s246113",0,""
"s246120",0,""
"s246124",0,""
"s246129",1,"201607"
"s24613",1,"201611"
"s246137",0,""
"s246157",0,""
"s246159",0,""
"s246160",0,""
"s246163",0,""
"s246167",0,""
"s246169",0,""
"s246171",0,""
"s246175",0,""
"s246178",0,""
"s246179",0,""
"s246189",0,""
"s246196",0,""
"s246198",0,""
"s246202",1,"201703"
"s246204",1,"201611"
"s246206",0,""
"s246209",0,""
"s246214",0,""
"s246220",0,""
"s246221",0,""
"s246237",0,""
"s246239",0,""
"s246242",0,""
"s246245",0,""
"s246252",0,""
"s246254",0,""
"s246255",0,""
"s246256",0,""
"s246257",0,""
"s246258",0,""
"s24626",0,""
"s246261",1,"201705"
"s246266",0,""
"s246267",0,""
"s246272",0,""
"s246280",0,""
"s246283",0,""
"s246284",0,""
"s246286",0,""
"s246295",0,""
"s246302",0,""
"s24632",0,""
"s246325",1,"201707"
"s246327",0,""
"s246328",0,""
"s24633",0,""
"s246334",0,""
"s246349",0,""
"s24635",0,""
"s246351",0,""
"s246356",0,""
"s246358",0,""
"s24636",0,""
"s246364",0,""
"s246365",1,"201708"
"s246366",0,""
"s24637",1,"201510"
"s246371",0,""
"s246372",0,""
"s246380",0,""
"s246389",0,""
"s24639",1,"201701"
"s24640",0,""
"s246407",0,""
"s246410",0,""
"s246411",0,""
"s246415",0,""
"s24642",0,""
"s246420",0,""
"s246422",0,""
"s246424",0,""
"s246427",0,""
"s246429",0,""
"s246438",0,""
"s246439",0,""
"s24644",1,"201607"
"s246450",0,""
"s246453",0,""
"s246464",1,"201607"
"s246469",0,""
"s246472",0,""
"s246478",0,""
"s246479",1,"201706"
"s24648",0,""
"s246488",0,""
"s246491",0,""
"s246494",1,"201607"
"s246495",0,""
"s246506",1,"201604"
"s246507",0,""
"s246510",0,""
"s246519",1,"201603"
"s246520",0,""
"s246521",0,""
"s246525",0,""
"s24654",0,""
"s246543",0,""
"s246544",0,""
"s246546",0,""
"s246547",1,"201510"
"s246548",0,""
"s246559",0,""
"s246571",0,""
"s246572",0,""
"s246573",1,"201702"
"s246579",0,""
"s246582",0,""
"s246583",0,""
"s246588",0,""
"s246598",0,""
"s2466",1,"201705"
"s246604",0,""
"s246608",1,"201608"
"s24661",0,""
"s246613",0,""
"s246616",0,""
"s24662",0,""
"s246620",0,""
"s246625",0,""
"s246630",0,""
"s246636",1,"201606"
"s246640",0,""
"s246644",0,""
"s246645",0,""
"s246649",0,""
"s246653",0,""
"s246658",0,""
"s24666",0,""
"s246662",0,""
"s24667",1,"201609"
"s246679",0,""
"s246680",0,""
"s246683",0,""
"s246689",0,""
"s246692",0,""
"s246694",1,"201702"
"s2467",0,""
"s24670",0,""
"s246706",1,"201608"
"s246712",0,""
"s246715",0,""
"s246719",0,""
"s246723",1,"201612"
"s246724",0,""
"s246727",0,""
"s246740",0,""
"s246744",0,""
"s246752",0,""
"s246754",0,""
"s246758",0,""
"s246759",0,""
"s24676",0,""
"s246760",0,""
"s246762",0,""
"s24677",1,"201604"
"s246775",0,""
