EID,ADDTYPE,BEGINDATE,EXPIRYDATE
s382440,1,2009年11月,2014年11月
s382440,1,2015年2月,2020年2月
s3825,1,2013年5月,2018年5月
s382676,1,2008年2月,2013年2月
s382676,1,2014年2月,2019年2月
s382697,1,2014年2月,2019年2月
s382866,1,2015年5月,2020年5月
s3831,1,2011年2月,2016年2月
s3831,1,2012年5月,2017年5月
s383311,1,2010年5月,2015年5月
s383447,1,2015年5月,2020年5月
s383609,1,2008年8月,2013年8月
s383609,1,2014年2月,2019年2月
s383812,1,2011年5月,2016年5月
s383820,1,2011年2月,2016年2月
s384026,1,2009年11月,2014年11月
s384026,1,2015年5月,2020年5月
s384242,1,2013年5月,2018年5月
s384561,1,2009年8月,2014年8月
s384713,1,2008年5月,2013年5月
s384743,1,2011年2月,2016年2月
s384809,1,2009年11月,2014年11月
s385179,1,2014年2月,2019年2月
s38520,1,2010年5月,2015年5月
s385314,1,2012年5月,2017年5月
s385463,1,2012年5月,2017年5月
s385465,1,2008年2月,2013年2月
s385465,1,2014年2月,2019年2月
s385530,1,2012年2月,2017年2月
s38560,1,2008年11月,2013年11月
s386229,1,2015年5月,2020年5月
s386393,1,2013年5月,2018年5月
s3865,1,2012年2月,2017年2月
s386665,1,2014年2月,2019年2月
s38675,1,2008年5月,2013年5月
s38675,1,2014年2月,2019年2月
s387325,1,2012年2月,2017年2月
s387349,1,2010年5月,2015年5月
s38762,1,2009年11月,2014年11月
s387906,1,2008年2月,2013年2月
s387906,1,2014年2月,2019年2月
s387952,1,2008年8月,2013年8月
s388366,1,2008年11月,2013年11月
s38847,1,2015年5月,2020年5月
s388482,1,2008年8月,2013年8月
s388482,1,2014年2月,2019年2月
s388523,1,2010年5月,2015年5月
s388549,1,2015年2月,2020年2月
s388940,1,2015年5月,2020年5月
s388967,1,2011年2月,2016年2月
s389042,1,2008年5月,2013年5月
s389042,1,2014年2月,2019年2月
s389398,1,2015年5月,2020年5月
s389572,1,2013年2月,2018年2月
s389605,1,2008年8月,2013年8月
s389739,1,2012年5月,2017年5月
s389768,1,2011年5月,2016年5月
s390103,1,2008年8月,2013年8月
s390103,1,2014年2月,2019年2月
s390299,1,2009年11月,2014年11月
s390299,1,2015年2月,2020年2月
s390443,1,2011年2月,2016年2月
s39057,1,2013年5月,2018年5月
s390699,1,2013年5月,2018年5月
s390730,1,2009年2月,2014年2月
s390730,1,2015年5月,2020年5月
s390746,1,2013年5月,2018年5月
s390803,1,2014年2月,2019年2月
s39087,1,2009年8月,2014年8月
s39087,1,2013年5月,2018年5月
s39118,1,2009年11月,2014年11月
s39118,1,2015年5月,2020年5月
s391195,1,2015年2月,2020年2月
s39215,1,2014年2月,2019年2月
s392522,1,2013年5月,2018年5月
s392568,1,2012年2月,2017年2月
s392670,1,2008年8月,2013年8月
s392670,1,2014年2月,2019年2月
s392971,1,2014年2月,2019年2月
s392994,1,2012年2月,2017年2月
s392998,1,2014年2月,2019年2月
s39316,1,2015年5月,2020年5月
s393414,1,2015年5月,2020年5月
s393616,1,2010年5月,2015年5月
s393848,1,2010年5月,2015年5月
s393866,1,2014年2月,2019年2月
s393883,1,2008年5月,2013年5月
s393883,1,2014年2月,2019年2月
s393890,1,2012年2月,2017年2月
s393924,1,2011年2月,2016年2月
s394027,1,2009年11月,2014年11月
s394027,1,2015年5月,2020年5月
s394146,1,2014年2月,2019年2月
s394168,1,2015年5月,2020年5月
s394254,1,2008年8月,2013年8月
s394254,1,2014年2月,2019年2月
s394281,1,2008年5月,2013年5月
s394281,1,2014年2月,2019年2月
s394305,1,2009年8月,2014年8月
s394305,1,2015年5月,2020年5月
s39460,1,2009年2月,2014年2月
s39460,1,2015年5月,2020年5月
s394754,1,2009年8月,2014年8月
s394769,1,2015年5月,2020年5月
s395031,1,2011年2月,2016年2月
s395249,1,2009年11月,2014年11月
s395249,1,2015年5月,2020年5月
s395297,1,2012年2月,2017年2月
s39533,1,2013年5月,2018年5月
s395689,1,2015年5月,2020年5月
s396276,1,2013年2月,2018年2月
s396288,1,2011年2月,2016年2月
s396295,1,2012年2月,2017年2月
s396574,1,2008年11月,2013年11月
s396574,1,2014年2月,2019年2月
s396626,1,2012年2月,2017年2月
s39683,1,2010年5月,2015年5月
s39683,1,2014年2月,2019年2月
s396900,1,2008年8月,2013年8月
s396900,1,2014年2月,2019年2月
s397340,1,2008年5月,2013年5月
s397340,1,2014年2月,2019年2月
s397552,1,2013年5月,2018年5月
s397555,1,2013年5月,2018年5月
s397657,1,2014年2月,2019年2月
s397765,1,2009年11月,2014年11月
s397765,1,2015年5月,2020年5月
s397887,1,2011年2月,2016年2月
s398098,1,2008年5月,2013年5月
s398098,1,2014年2月,2019年2月
s398332,1,2014年2月,2019年2月
s398369,1,2008年2月,2013年2月
s398369,1,2014年2月,2019年2月
s398478,1,2015年5月,2020年5月
s398481,1,2009年8月,2014年8月
s398733,1,2015年5月,2020年5月
s398870,1,2008年5月,2013年5月
s398870,1,2014年2月,2019年2月
s39888,1,2008年8月,2013年8月
s399123,1,2011年2月,2016年2月
s39925,1,2008年2月,2013年2月
s39925,1,2014年2月,2019年2月
s399409,1,2010年5月,2015年5月
s399484,1,2014年5月,2019年5月
s399500,1,2011年2月,2016年2月
s399727,1,2013年5月,2018年5月
s399789,1,2013年5月,2018年5月
s399890,1,2012年5月,2017年5月
s40000,1,2012年2月,2017年2月
s400048,1,2015年5月,2020年5月
s400100,1,2015年5月,2020年5月
s400141,1,2008年5月,2013年5月
s400141,1,2014年2月,2019年2月
s400289,1,2010年2月,2015年2月
s400424,1,2015年5月,2020年5月
s400717,1,2010年2月,2015年2月
s400717,1,2014年2月,2019年2月
s400799,1,2015年5月,2020年5月
s400830,1,2008年2月,2013年2月
s400830,1,2015年5月,2020年5月
s400851,1,2008年8月,2013年8月
s400851,1,2014年2月,2019年2月
s400863,1,2015年5月,2020年5月
s400928,1,2015年5月,2020年5月
s40113,1,2009年11月,2014年11月
s40113,1,2015年5月,2020年5月
s401203,1,2008年2月,2013年2月
s401242,1,2015年5月,2020年5月
s401380,1,2015年2月,2020年2月
s401417,1,2015年2月,2020年2月
s401576,1,2009年5月,2014年5月
s401576,1,2015年5月,2020年5月
s401626,1,2008年2月,2013年2月
s401829,1,2014年2月,2019年2月
s401946,1,2008年8月,2013年8月
s401946,1,2014年2月,2019年2月
s401997,1,2008年8月,2013年8月
s401997,1,2014年2月,2019年2月
s40213,1,2011年2月,2016年2月
s402200,1,2011年2月,2016年2月
s402447,1,2012年2月,2017年2月
s402535,1,2013年5月,2018年5月
s402589,1,2014年2月,2019年2月
s402606,1,2009年8月,2014年8月
s402606,1,2015年2月,2020年2月
s402745,1,2014年2月,2019年2月
s403237,1,2008年8月,2013年8月
s403237,1,2014年2月,2019年2月
s4033,1,2013年5月,2018年5月
s403616,1,2013年2月,2018年2月
s403717,1,2009年11月,2014年11月
s403717,1,2013年5月,2018年5月
s404134,1,2014年2月,2019年2月
s404231,1,2011年2月,2016年2月
s404407,1,2009年8月,2014年8月
s404407,1,2015年2月,2020年2月
s404599,1,2008年5月,2013年5月
s404599,1,2014年2月,2019年2月
s404606,1,2009年8月,2014年8月
s404650,1,2015年2月,2020年2月
s404716,1,2008年2月,2013年2月
s404948,1,2015年5月,2020年5月
s40520,1,2014年2月,2019年2月
s405248,1,2013年5月,2018年5月
s405369,1,2014年2月,2019年2月
s405385,1,2013年2月,2018年2月
s405459,1,2015年5月,2020年5月
s405512,1,2012年2月,2017年2月
s40555,1,2010年5月,2015年5月
s405670,1,2015年5月,2020年5月
s406054,1,2011年2月,2016年2月
s406074,1,2009年8月,2014年8月
s406074,1,2015年5月,2020年5月
s406123,1,2014年2月,2019年2月
s406271,1,2013年5月,2018年5月
s406281,1,2014年2月,2019年2月
s406370,1,2012年5月,2017年5月
s406435,1,2012年2月,2017年2月
s406511,1,2011年2月,2016年2月
s406601,1,2008年5月,2013年5月
s406601,1,2014年2月,2019年2月
s407008,1,2015年5月,2020年5月
s407010,1,2015年5月,2020年5月
s407371,1,2014年2月,2019年2月
s40741,1,2008年5月,2013年5月
s40741,1,2014年2月,2019年2月
s407442,1,2011年2月,2016年2月
s407585,1,2015年5月,2020年5月
s40762,1,2010年5月,2015年5月
s407661,1,2011年2月,2016年2月
s40769,1,2011年2月,2016年2月
s407758,1,2009年11月,2014年11月
s407758,1,2015年5月,2020年5月
s408457,1,2008年2月,2013年2月
s408457,1,2014年5月,2019年5月
s408547,1,2012年5月,2017年5月
s408596,1,2015年2月,2020年2月
s408688,1,2011年2月,2016年2月
s408832,1,2012年5月,2017年5月
s408884,1,2015年5月,2020年5月
s409019,1,2009年11月,2014年11月
s409019,1,2015年5月,2020年5月
s409040,1,2008年5月,2013年5月
s409040,1,2014年2月,2019年2月
s409168,1,2010年2月,2015年2月
s409244,1,2009年11月,2014年11月
s409244,1,2015年5月,2020年5月
s40936,1,2012年2月,2017年2月
s409425,1,2009年11月,2014年11月
s409425,1,2015年2月,2020年2月
s409471,1,2012年5月,2017年5月
s410044,1,2014年2月,2019年2月
s410103,1,2014年2月,2019年2月
s410318,1,2012年5月,2017年5月
s410421,1,2009年11月,2014年11月
s410504,1,2008年8月,2013年8月
s410504,1,2014年2月,2019年2月
s410541,1,2014年2月,2019年2月
s410672,1,2009年5月,2014年5月
s410672,1,2015年2月,2020年2月
s411009,1,2011年2月,2016年2月
s411033,1,2013年5月,2018年5月
s41130,1,2009年2月,2014年2月
s41130,1,2015年5月,2020年5月
s411479,1,2012年5月,2017年5月
s411501,1,2012年2月,2017年2月
s411780,1,2015年5月,2020年5月
s411936,1,2013年5月,2018年5月
s412041,1,2008年8月,2013年8月
s412041,1,2014年2月,2019年2月
s412129,1,2015年5月,2020年5月
s412236,1,2015年5月,2020年5月
s412309,1,2008年8月,2013年8月
s412309,1,2014年2月,2019年2月
s412320,1,2008年8月,2013年8月
s412538,1,2015年5月,2020年5月
s412617,1,2013年5月,2018年5月
s412658,1,2014年5月,2019年5月
s412678,1,2011年2月,2016年2月
s412806,1,2008年8月,2013年8月
s412806,1,2014年5月,2019年5月
s412832,1,2013年2月,2018年2月
s413159,1,2012年2月,2017年2月
s413344,1,2013年5月,2018年5月
s413507,1,2014年2月,2019年2月
s413545,1,2014年2月,2019年2月
s413738,1,2008年2月,2013年2月
s413738,1,2014年2月,2019年2月
s41390,1,2014年2月,2019年2月
s413992,1,2012年5月,2017年5月
s414044,1,2009年11月,2014年11月
s414044,1,2015年5月,2020年5月
s414080,1,2013年5月,2018年5月
s414100,1,2011年2月,2016年2月
s414549,1,2015年5月,2020年5月
s41463,1,2009年11月,2014年11月
s41463,1,2015年5月,2020年5月
s414654,1,2015年5月,2020年5月
s414704,1,2009年11月,2014年11月
s414704,1,2015年5月,2020年5月
s415166,1,2009年11月,2014年11月
s415166,1,2015年2月,2020年2月
s415438,1,2015年5月,2020年5月
s415449,1,2014年2月,2019年2月
s415555,1,2015年5月,2020年5月
s415591,1,2012年5月,2017年5月
s415594,1,2015年5月,2020年5月
s415780,1,2014年2月,2019年2月
s415821,1,2009年8月,2014年8月
s415821,1,2015年5月,2020年5月
s415854,1,2013年5月,2018年5月
s415860,1,2009年2月,2014年2月
s415874,1,2009年5月,2014年5月
s415874,1,2015年5月,2020年5月
s416256,1,2009年11月,2014年11月
s41637,1,2009年11月,2014年11月
s416461,1,2011年2月,2016年2月
s416506,1,2011年2月,2016年2月
s416573,1,2012年2月,2017年2月
s416698,1,2013年5月,2018年5月
s417110,1,2013年2月,2018年2月
s417417,1,2012年5月,2017年5月
s417489,1,2009年8月,2014年8月
s417489,1,2012年2月,2017年2月
s417508,1,2015年5月,2020年5月
s417690,1,2013年5月,2018年5月
s417749,1,2015年5月,2020年5月
s417773,1,2010年2月,2015年2月
s41814,1,2014年2月,2019年2月
s418256,1,2015年5月,2020年5月
s418314,1,2008年5月,2013年5月
s418314,1,2014年2月,2019年2月
s418344,1,2012年5月,2017年5月
s418358,1,2009年11月,2014年11月
s418358,1,2015年2月,2020年2月
s418681,1,2012年5月,2017年5月
s418822,1,2015年5月,2020年5月
s418915,1,2013年5月,2018年5月
s418955,1,2008年5月,2013年5月
s41900,1,2008年5月,2013年5月
s419342,1,2015年5月,2020年5月
s419355,1,2008年8月,2013年8月
s419355,1,2014年2月,2019年2月
s419448,1,2015年2月,2020年2月
s419528,1,2014年2月,2019年2月
s41954,1,2009年11月,2014年11月
s419571,1,2012年5月,2017年5月
s41965,1,2013年2月,2018年2月
s419672,1,2009年11月,2014年11月
s419672,1,2015年5月,2020年5月
s420031,1,2009年11月,2014年11月
s420031,1,2015年5月,2020年5月
s420049,1,2015年5月,2020年5月
s420344,1,2013年5月,2018年5月
s420518,1,2014年2月,2019年2月
s420521,1,2008年2月,2013年2月
s420636,1,2012年2月,2017年2月
s420656,1,2013年5月,2018年5月
s420716,1,2013年5月,2018年5月
s420724,1,2015年5月,2020年5月
s420842,1,2014年5月,2019年5月
s420882,1,2009年8月,2014年8月
s420882,1,2015年5月,2020年5月
s421086,1,2008年5月,2013年5月
s421086,1,2014年2月,2019年2月
s421197,1,2008年2月,2013年2月
s421197,1,2014年2月,2019年2月
s421316,1,2008年5月,2013年5月
s421316,1,2014年2月,2019年2月
s421370,1,2009年5月,2014年5月
s421429,1,2013年5月,2018年5月
s421951,1,2014年2月,2019年2月
s422035,1,2015年5月,2020年5月
s422271,1,2010年5月,2015年5月
s422648,1,2012年5月,2017年5月
s422670,1,2008年5月,2013年5月
s422719,1,2012年2月,2017年2月
s422786,1,2013年5月,2018年5月
s422802,1,2010年5月,2015年5月
s422831,1,2013年5月,2018年5月
s42291,1,2008年8月,2013年8月
s42291,1,2014年2月,2019年2月
s423170,1,2009年2月,2014年2月
s423184,1,2008年5月,2013年5月
s423261,1,2011年2月,2016年2月
s423279,1,2014年2月,2019年2月
s423301,1,2009年11月,2014年11月
s423301,1,2015年5月,2020年5月
s423323,1,2015年5月,2020年5月
s423366,1,2015年5月,2020年5月
s423639,1,2014年2月,2019年2月
s423967,1,2013年2月,2018年2月
s423999,1,2010年2月,2015年2月
s424086,1,2008年2月,2013年2月
s424230,1,2014年2月,2019年2月
s424340,1,2009年11月,2014年11月
s424340,1,2015年5月,2020年5月
s424402,1,2010年5月,2015年5月
s424474,1,2010年2月,2015年2月
s424581,1,2012年5月,2017年5月
s424598,1,2015年5月,2020年5月
s424715,1,2013年2月,2018年2月
s424799,1,2015年5月,2020年5月
s424855,1,2008年8月,2013年8月
s424855,1,2014年2月,2019年2月
s425140,1,2008年2月,2013年2月
s425176,1,2010年5月,2015年5月
s425225,1,2008年8月,2013年8月
s425225,1,2014年2月,2019年2月
s425340,1,2012年2月,2017年2月
s425770,1,2008年2月,2013年2月
s425770,1,2014年2月,2019年2月
s425938,1,2008年5月,2013年5月
s425938,1,2014年2月,2019年2月
s425952,1,2014年2月,2019年2月
s426071,1,2008年11月,2013年11月
s426313,1,2009年2月,2014年2月
s426313,1,2015年2月,2020年2月
s426375,1,2015年5月,2020年5月
s426379,1,2015年5月,2020年5月
s426446,1,2015年5月,2020年5月
s42648,1,2014年2月,2019年2月
s426766,1,2013年2月,2018年2月
s426909,1,2008年5月,2013年5月
s426909,1,2014年2月,2019年2月
s426945,1,2012年5月,2017年5月
s427059,1,2008年2月,2013年2月
s427059,1,2014年2月,2019年2月
s427560,1,2014年2月,2019年2月
s427582,1,2011年2月,2016年2月
s427628,1,2008年8月,2013年8月
s427628,1,2014年2月,2019年2月
s427769,1,2012年2月,2017年2月
s427824,1,2015年5月,2020年5月
s427842,1,2013年5月,2018年5月
s4281,1,2015年5月,2020年5月
s428282,1,2009年11月,2014年11月
s428282,1,2015年5月,2020年5月
s428303,1,2015年2月,2020年2月
s429481,1,2011年2月,2016年2月
s429509,1,2010年5月,2015年5月
s429509,1,2012年2月,2017年2月
s429706,1,2014年2月,2019年2月
s429958,1,2014年2月,2019年2月
s430180,1,2013年2月,2018年2月
s430290,1,2015年5月,2020年5月
s430323,1,2008年8月,2013年8月
s430323,1,2014年2月,2019年2月
s430464,1,2009年11月,2014年11月
s430464,1,2015年5月,2020年5月
s430670,1,2014年2月,2019年2月
s430714,1,2015年5月,2020年5月
s431060,1,2009年11月,2014年11月
s431060,1,2015年5月,2020年5月
s431226,1,2009年8月,2014年8月
s431226,1,2015年5月,2020年5月
s431375,1,2008年8月,2013年8月
s431375,1,2014年2月,2019年2月
s431825,1,2008年5月,2013年5月
s431825,1,2014年2月,2019年2月
s431826,1,2009年8月,2014年8月
s431826,1,2013年2月,2018年2月
s431958,1,2012年2月,2017年2月
s432267,1,2008年5月,2013年5月
s432267,1,2014年2月,2019年2月
s432527,1,2012年5月,2017年5月
s432735,1,2014年2月,2019年2月
s433120,1,2008年5月,2013年5月
s433451,1,2013年5月,2018年5月
s433519,1,2014年2月,2019年2月
s433756,1,2013年2月,2018年2月
s433961,1,2012年2月,2017年2月
s434086,1,2008年11月,2013年11月
s434086,1,2014年2月,2019年2月
s434174,1,2008年2月,2013年2月
s434174,1,2014年2月,2019年2月
s434286,1,2009年11月,2014年11月
s434286,1,2015年5月,2020年5月
s434406,1,2011年5月,2016年5月
s434633,1,2010年2月,2015年2月
s434862,1,2011年5月,2016年5月
s434874,1,2008年2月,2013年2月
s435012,1,2010年5月,2015年5月
s435012,1,2014年2月,2019年2月
s435101,1,2015年5月,2020年5月
s435507,1,2015年5月,2020年5月
s435518,1,2008年8月,2013年8月
s435518,1,2014年2月,2019年2月
s435780,1,2011年5月,2016年5月
s435802,1,2013年5月,2018年5月
s435871,1,2014年2月,2019年2月
s43637,1,2009年11月,2014年11月
s43637,1,2015年2月,2020年2月
s436508,1,2015年5月,2020年5月
s436531,1,2013年5月,2018年5月
s436569,1,2012年2月,2017年2月
s436682,1,2015年5月,2020年5月
s436733,1,2011年2月,2016年2月
s436755,1,2015年5月,2020年5月
s436803,1,2009年11月,2014年11月
s43699,1,2008年11月,2013年11月
s437110,1,2015年5月,2020年5月
s437525,1,2015年5月,2020年5月
s437528,1,2015年5月,2020年5月
s437862,1,2008年5月,2013年5月
s437862,1,2014年2月,2019年2月
s438124,1,2010年5月,2015年5月
s438207,1,2014年2月,2019年2月
s438381,1,2010年2月,2015年2月
s438396,1,2010年5月,2015年5月
s438431,1,2015年5月,2020年5月
s438488,1,2015年5月,2020年5月
s438540,1,2015年5月,2020年5月
s438567,1,2012年2月,2017年2月
s438711,1,2013年2月,2018年2月
s438768,1,2014年2月,2019年2月
s438914,1,2012年2月,2017年2月
s438996,1,2009年11月,2014年11月
s438996,1,2015年2月,2020年2月
s439186,1,2008年5月,2013年5月
s4392,1,2008年8月,2013年8月
s4392,1,2014年2月,2019年2月
s439262,1,2010年5月,2015年5月
s439262,1,2014年2月,2019年2月
s439284,1,2008年5月,2013年5月
s439284,1,2014年2月,2019年2月
s439423,1,2009年11月,2014年11月
s439423,1,2015年5月,2020年5月
s439605,1,2010年5月,2015年5月
s439857,1,2011年2月,2016年2月
s440056,1,2008年11月,2013年11月
s440131,1,2009年11月,2014年11月
s440131,1,2015年2月,2020年2月
s44014,1,2009年11月,2014年11月
s44014,1,2015年5月,2020年5月
s440212,1,2008年2月,2013年2月
s440212,1,2014年2月,2019年2月
s440306,1,2012年5月,2017年5月
s440341,1,2015年5月,2020年5月
s440360,1,2014年2月,2019年2月
s440713,1,2012年2月,2017年2月
s44100,1,2015年5月,2020年5月
s441012,1,2014年5月,2019年5月
s441470,1,2012年2月,2017年2月
s441488,1,2015年5月,2020年5月
